dataset_id,stage,asset_class,instrument,frequency,source,path,format,file_count,total_bytes,row_count,start_date,end_date,columns,canonical_role,quality_status,overlap_key,overlaps_with,notes
raw_market_archive_niftycpse_30min,raw,index_spot,NIFTYCPSE,30min,market_archive,data/raw/market_archive/NIFTY CPSE_30minute.csv,csv,1,1130578,21736,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYCPSE|30min|ohlcv,processed_market_archive_cleaned_niftycpse_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftycpse_5min,processed,index_spot,NIFTYCPSE,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY CPSE_5minute.csv,csv,1,6643483,125350,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYCPSE|5min|ohlcv,raw_market_archive_niftycpse_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftycpse_5min,raw,index_spot,NIFTYCPSE,5min,market_archive,data/raw/market_archive/NIFTY CPSE_5minute.csv,csv,1,6518128,125350,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYCPSE|5min|ohlcv,processed_market_archive_cleaned_niftycpse_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftycpse_60min,processed,index_spot,NIFTYCPSE,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY CPSE_60minute.csv,csv,1,620499,11705,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYCPSE|60min|ohlcv,raw_market_archive_niftycpse_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftycpse_60min,raw,index_spot,NIFTYCPSE,60min,market_archive,data/raw/market_archive/NIFTY CPSE_60minute.csv,csv,1,608789,11705,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYCPSE|60min|ohlcv,processed_market_archive_cleaned_niftycpse_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftycpse_daily,processed,index_spot,NIFTYCPSE,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY CPSE_day.csv,csv,1,123075,2791,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYCPSE|daily|ohlcv,raw_market_archive_niftycpse_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftycpse_daily,raw,index_spot,NIFTYCPSE,daily,market_archive,data/raw/market_archive/NIFTY CPSE_day.csv,csv,1,150560,2890,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYCPSE|daily|ohlcv,processed_market_archive_cleaned_niftycpse_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyenergy_15min,processed,index_spot,NIFTYENERGY,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ENERGY_15minute.csv,csv,1,3903429,69282,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYENERGY|15min|ohlcv,raw_market_archive_niftyenergy_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyenergy_15min,raw,index_spot,NIFTYENERGY,15min,market_archive,data/raw/market_archive/NIFTY ENERGY_15minute.csv,csv,1,3834142,69282,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYENERGY|15min|ohlcv,processed_market_archive_cleaned_niftyenergy_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyenergy_1min,processed,index_spot,NIFTYENERGY,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ENERGY_minute.csv,csv,1,58532443,1038803,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYENERGY|1min|ohlcv,raw_market_archive_niftyenergy_1min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyenergy_1min,raw,index_spot,NIFTYENERGY,1min,market_archive,data/raw/market_archive/NIFTY ENERGY_minute.csv,csv,1,57493843,1038807,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYENERGY|1min|ohlcv,processed_market_archive_cleaned_niftyenergy_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyenergy_30min,processed,index_spot,NIFTYENERGY,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ENERGY_30minute.csv,csv,1,2030199,36034,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYENERGY|30min|ohlcv,raw_market_archive_niftyenergy_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyenergy_30min,raw,index_spot,NIFTYENERGY,30min,market_archive,data/raw/market_archive/NIFTY ENERGY_30minute.csv,csv,1,1994160,36034,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYENERGY|30min|ohlcv,processed_market_archive_cleaned_niftyenergy_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyenergy_5min,processed,index_spot,NIFTYENERGY,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ENERGY_5minute.csv,csv,1,11708036,207801,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYENERGY|5min|ohlcv,raw_market_archive_niftyenergy_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyenergy_5min,raw,index_spot,NIFTYENERGY,5min,market_archive,data/raw/market_archive/NIFTY ENERGY_5minute.csv,csv,1,11500230,207801,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYENERGY|5min|ohlcv,processed_market_archive_cleaned_niftyenergy_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyenergy_60min,processed,index_spot,NIFTYENERGY,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ENERGY_60minute.csv,csv,1,1093334,19405,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYENERGY|60min|ohlcv,raw_market_archive_niftyenergy_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyenergy_60min,raw,index_spot,NIFTYENERGY,60min,market_archive,data/raw/market_archive/NIFTY ENERGY_60minute.csv,csv,1,1073924,19405,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYENERGY|60min|ohlcv,processed_market_archive_cleaned_niftyenergy_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyenergy_daily,processed,index_spot,NIFTYENERGY,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY ENERGY_day.csv,csv,1,132137,2790,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYENERGY|daily|ohlcv,raw_market_archive_niftyenergy_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyenergy_daily,raw,index_spot,NIFTYENERGY,daily,market_archive,data/raw/market_archive/NIFTY ENERGY_day.csv,csv,1,154659,2794,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYENERGY|daily|ohlcv,processed_market_archive_cleaned_niftyenergy_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyfmcg_15min,processed,index_spot,NIFTYFMCG,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FMCG_15minute.csv,csv,1,3949150,69282,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYFMCG|15min|ohlcv,raw_market_archive_niftyfmcg_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyfmcg_15min,raw,index_spot,NIFTYFMCG,15min,market_archive,data/raw/market_archive/NIFTY FMCG_15minute.csv,csv,1,3879863,69282,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYFMCG|15min|ohlcv,processed_market_archive_cleaned_niftyfmcg_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyfmcg_1min,processed,index_spot,NIFTYFMCG,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FMCG_minute.csv,csv,1,59226809,1039077,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYFMCG|1min|ohlcv,raw_market_archive_niftyfmcg_1min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyfmcg_1min,raw,index_spot,NIFTYFMCG,1min,market_archive,data/raw/market_archive/NIFTY FMCG_minute.csv,csv,1,58187952,1039081,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYFMCG|1min|ohlcv,processed_market_archive_cleaned_niftyfmcg_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyfmcg_30min,processed,index_spot,NIFTYFMCG,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FMCG_30minute.csv,csv,1,2053902,36034,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYFMCG|30min|ohlcv,raw_market_archive_niftyfmcg_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyfmcg_30min,raw,index_spot,NIFTYFMCG,30min,market_archive,data/raw/market_archive/NIFTY FMCG_30minute.csv,csv,1,2017863,36034,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYFMCG|30min|ohlcv,processed_market_archive_cleaned_niftyfmcg_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyfmcg_5min,processed,index_spot,NIFTYFMCG,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FMCG_5minute.csv,csv,1,11844335,207800,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYFMCG|5min|ohlcv,raw_market_archive_niftyfmcg_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyfmcg_5min,raw,index_spot,NIFTYFMCG,5min,market_archive,data/raw/market_archive/NIFTY FMCG_5minute.csv,csv,1,11636530,207800,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYFMCG|5min|ohlcv,processed_market_archive_cleaned_niftyfmcg_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyfmcg_60min,processed,index_spot,NIFTYFMCG,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FMCG_60minute.csv,csv,1,1105917,19405,2015-01-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYFMCG|60min|ohlcv,raw_market_archive_niftyfmcg_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyfmcg_60min,raw,index_spot,NIFTYFMCG,60min,market_archive,data/raw/market_archive/NIFTY FMCG_60minute.csv,csv,1,1086507,19405,2015-01-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYFMCG|60min|ohlcv,processed_market_archive_cleaned_niftyfmcg_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyfmcg_daily,processed,index_spot,NIFTYFMCG,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY FMCG_day.csv,csv,1,133883,2790,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYFMCG|daily|ohlcv,raw_market_archive_niftyfmcg_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyfmcg_daily,raw,index_spot,NIFTYFMCG,daily,market_archive,data/raw/market_archive/NIFTY FMCG_day.csv,csv,1,156421,2794,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYFMCG|daily|ohlcv,processed_market_archive_cleaned_niftyfmcg_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftygscompsite_15min,processed,index_spot,NIFTYGSCOMPSITE,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY GS COMPSITE_15minute.csv,csv,1,2280599,41773,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYGSCOMPSITE|15min|ohlcv,raw_market_archive_niftygscompsite_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftygscompsite_15min,raw,index_spot,NIFTYGSCOMPSITE,15min,market_archive,data/raw/market_archive/NIFTY GS COMPSITE_15minute.csv,csv,1,2238821,41773,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYGSCOMPSITE|15min|ohlcv,processed_market_archive_cleaned_niftygscompsite_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftygscompsite_1min,processed,index_spot,NIFTYGSCOMPSITE,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY GS COMPSITE_minute.csv,csv,1,33529544,614145,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYGSCOMPSITE|1min|ohlcv,raw_market_archive_niftygscompsite_1min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftygscompsite_1min,raw,index_spot,NIFTYGSCOMPSITE,1min,market_archive,data/raw/market_archive/NIFTY GS COMPSITE_minute.csv,csv,1,32915394,614145,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYGSCOMPSITE|1min|ohlcv,processed_market_archive_cleaned_niftygscompsite_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftygscompsite_30min,processed,index_spot,NIFTYGSCOMPSITE,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY GS COMPSITE_30minute.csv,csv,1,1186485,21733,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYGSCOMPSITE|30min|ohlcv,raw_market_archive_niftygscompsite_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftygscompsite_30min,raw,index_spot,NIFTYGSCOMPSITE,30min,market_archive,data/raw/market_archive/NIFTY GS COMPSITE_30minute.csv,csv,1,1164747,21733,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYGSCOMPSITE|30min|ohlcv,processed_market_archive_cleaned_niftygscompsite_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftygscompsite_5min,processed,index_spot,NIFTYGSCOMPSITE,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY GS COMPSITE_5minute.csv,csv,1,6818883,124894,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYGSCOMPSITE|5min|ohlcv,raw_market_archive_niftygscompsite_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftygscompsite_5min,raw,index_spot,NIFTYGSCOMPSITE,5min,market_archive,data/raw/market_archive/NIFTY GS COMPSITE_5minute.csv,csv,1,6693984,124894,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYGSCOMPSITE|5min|ohlcv,processed_market_archive_cleaned_niftygscompsite_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftygscompsite_60min,processed,index_spot,NIFTYGSCOMPSITE,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY GS COMPSITE_60minute.csv,csv,1,638872,11704,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYGSCOMPSITE|60min|ohlcv,raw_market_archive_niftygscompsite_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftygscompsite_60min,raw,index_spot,NIFTYGSCOMPSITE,60min,market_archive,data/raw/market_archive/NIFTY GS COMPSITE_60minute.csv,csv,1,627163,11704,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYGSCOMPSITE|60min|ohlcv,processed_market_archive_cleaned_niftygscompsite_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftygscompsite_daily,processed,index_spot,NIFTYGSCOMPSITE,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY GS COMPSITE_day.csv,csv,1,93608,2053,2015-11-09,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYGSCOMPSITE|daily|ohlcv,raw_market_archive_niftygscompsite_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftygscompsite_daily,raw,index_spot,NIFTYGSCOMPSITE,daily,market_archive,data/raw/market_archive/NIFTY GS COMPSITE_day.csv,csv,1,110029,2053,2015-11-09,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYGSCOMPSITE|daily|ohlcv,processed_market_archive_cleaned_niftygscompsite_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyhealthcare_15min,processed,index_spot,NIFTYHEALTHCARE,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY HEALTHCARE_15minute.csv,csv,1,1238153,22249,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYHEALTHCARE|15min|ohlcv,raw_market_archive_niftyhealthcare_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyhealthcare_15min,raw,index_spot,NIFTYHEALTHCARE,15min,market_archive,data/raw/market_archive/NIFTY HEALTHCARE_15minute.csv,csv,1,1215899,22249,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYHEALTHCARE|15min|ohlcv,processed_market_archive_cleaned_niftyhealthcare_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyhealthcare_1min,processed,index_spot,NIFTYHEALTHCARE,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY HEALTHCARE_minute.csv,csv,1,18566888,333663,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYHEALTHCARE|1min|ohlcv,raw_market_archive_niftyhealthcare_1min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyhealthcare_1min,raw,index_spot,NIFTYHEALTHCARE,1min,market_archive,data/raw/market_archive/NIFTY HEALTHCARE_minute.csv,csv,1,18233220,333663,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYHEALTHCARE|1min|ohlcv,processed_market_archive_cleaned_niftyhealthcare_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyhealthcare_30min,processed,index_spot,NIFTYHEALTHCARE,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY HEALTHCARE_30minute.csv,csv,1,644029,11573,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYHEALTHCARE|30min|ohlcv,raw_market_archive_niftyhealthcare_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyhealthcare_30min,raw,index_spot,NIFTYHEALTHCARE,30min,market_archive,data/raw/market_archive/NIFTY HEALTHCARE_30minute.csv,csv,1,632451,11573,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYHEALTHCARE|30min|ohlcv,processed_market_archive_cleaned_niftyhealthcare_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyhealthcare_5min,processed,index_spot,NIFTYHEALTHCARE,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY HEALTHCARE_5minute.csv,csv,1,3713155,66725,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYHEALTHCARE|5min|ohlcv,raw_market_archive_niftyhealthcare_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyhealthcare_5min,raw,index_spot,NIFTYHEALTHCARE,5min,market_archive,data/raw/market_archive/NIFTY HEALTHCARE_5minute.csv,csv,1,3646425,66725,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYHEALTHCARE|5min|ohlcv,processed_market_archive_cleaned_niftyhealthcare_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyhealthcare_60min,processed,index_spot,NIFTYHEALTHCARE,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY HEALTHCARE_60minute.csv,csv,1,346927,6233,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYHEALTHCARE|60min|ohlcv,raw_market_archive_niftyhealthcare_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyhealthcare_60min,raw,index_spot,NIFTYHEALTHCARE,60min,market_archive,data/raw/market_archive/NIFTY HEALTHCARE_60minute.csv,csv,1,340689,6233,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYHEALTHCARE|60min|ohlcv,processed_market_archive_cleaned_niftyhealthcare_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyhealthcare_daily,processed,index_spot,NIFTYHEALTHCARE,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY HEALTHCARE_day.csv,csv,1,124734,2779,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYHEALTHCARE|daily|ohlcv,raw_market_archive_niftyhealthcare_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyhealthcare_daily,raw,index_spot,NIFTYHEALTHCARE,daily,market_archive,data/raw/market_archive/NIFTY HEALTHCARE_day.csv,csv,1,146961,2779,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYHEALTHCARE|daily|ohlcv,processed_market_archive_cleaned_niftyhealthcare_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyinddigital_15min,processed,index_spot,NIFTYINDDIGITAL,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY IND DIGITAL_15minute.csv,csv,1,1179835,22250,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYINDDIGITAL|15min|ohlcv,raw_market_archive_niftyinddigital_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyinddigital_15min,raw,index_spot,NIFTYINDDIGITAL,15min,market_archive,data/raw/market_archive/NIFTY IND DIGITAL_15minute.csv,csv,1,1157580,22250,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYINDDIGITAL|15min|ohlcv,processed_market_archive_cleaned_niftyinddigital_15min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyinddigital_1min,processed,index_spot,NIFTYINDDIGITAL,1min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY IND DIGITAL_minute.csv,csv,1,17691371,333670,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYINDDIGITAL|1min|ohlcv,raw_market_archive_niftyinddigital_1min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyinddigital_1min,raw,index_spot,NIFTYINDDIGITAL,1min,market_archive,data/raw/market_archive/NIFTY IND DIGITAL_minute.csv,csv,1,17357696,333670,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYINDDIGITAL|1min|ohlcv,processed_market_archive_cleaned_niftyinddigital_1min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyinddigital_30min,processed,index_spot,NIFTYINDDIGITAL,30min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY IND DIGITAL_30minute.csv,csv,1,613699,11573,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYINDDIGITAL|30min|ohlcv,raw_market_archive_niftyinddigital_30min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyinddigital_30min,raw,index_spot,NIFTYINDDIGITAL,30min,market_archive,data/raw/market_archive/NIFTY IND DIGITAL_30minute.csv,csv,1,602121,11573,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYINDDIGITAL|30min|ohlcv,processed_market_archive_cleaned_niftyinddigital_30min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyinddigital_5min,processed,index_spot,NIFTYINDDIGITAL,5min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY IND DIGITAL_5minute.csv,csv,1,3537836,66727,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYINDDIGITAL|5min|ohlcv,raw_market_archive_niftyinddigital_5min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyinddigital_5min,raw,index_spot,NIFTYINDDIGITAL,5min,market_archive,data/raw/market_archive/NIFTY IND DIGITAL_5minute.csv,csv,1,3471104,66727,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYINDDIGITAL|5min|ohlcv,processed_market_archive_cleaned_niftyinddigital_5min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyinddigital_60min,processed,index_spot,NIFTYINDDIGITAL,60min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY IND DIGITAL_60minute.csv,csv,1,330504,6233,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYINDDIGITAL|60min|ohlcv,raw_market_archive_niftyinddigital_60min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyinddigital_60min,raw,index_spot,NIFTYINDDIGITAL,60min,market_archive,data/raw/market_archive/NIFTY IND DIGITAL_60minute.csv,csv,1,324266,6233,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYINDDIGITAL|60min|ohlcv,processed_market_archive_cleaned_niftyinddigital_60min,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyinddigital_daily,processed,index_spot,NIFTYINDDIGITAL,daily,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY IND DIGITAL_day.csv,csv,1,125105,2779,2015-01-01,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYINDDIGITAL|daily|ohlcv,raw_market_archive_niftyinddigital_daily,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyinddigital_daily,raw,index_spot,NIFTYINDDIGITAL,daily,market_archive,data/raw/market_archive/NIFTY IND DIGITAL_day.csv,csv,1,147332,2779,2015-01-01,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYINDDIGITAL|daily|ohlcv,processed_market_archive_cleaned_niftyinddigital_daily,Archive-derived index/VIX OHLCV file.
processed_market_archive_cleaned_niftyindiamfg_15min,processed,index_spot,NIFTYINDIAMFG,15min,market_archive_cleaned,data/processed/market_archive_cleaned/NIFTY INDIA MFG_15minute.csv,csv,1,1238048,22250,2022-08-29,2026-04-08,datetime|open|high|low|close|volume,,cleaned_non_destructive,index_spot|NIFTYINDIAMFG|15min|ohlcv,raw_market_archive_niftyindiamfg_15min,Archive-derived index/VIX OHLCV file.
raw_market_archive_niftyindiamfg_15min,raw,index_spot,NIFTYINDIAMFG,15min,market_archive,data/raw/market_archive/NIFTY INDIA MFG_15minute.csv,csv,1,1215793,22250,2022-08-29,2026-04-08,date|open|high|low|close|volume,,raw_untouched,index_spot|NIFTYINDIAMFG|15min|ohlcv,processed_market_archive_cleaned_niftyindiamfg_15min,Archive-derived index/VIX OHLCV file.
