file,schema,nifty_option_rows,no_trade_rows,active_rows,true_bad_ohlc,duplicates,error
20220524.csv,legacy,2231,1381,850,0,0,
20220525.csv,legacy,2231,1354,877,0,0,
20220526.csv,legacy,2231,1254,977,0,0,
20220527.csv,legacy,2141,1269,872,0,0,
20220530.csv,legacy,2157,1215,942,0,0,
20220531.csv,legacy,2193,1261,932,0,0,
20220601.csv,legacy,2193,1250,943,0,0,
20220602.csv,legacy,2193,1221,972,0,0,
20220603.csv,legacy,2103,1247,856,0,0,
20220606.csv,legacy,2105,1252,853,0,0,
20220607.csv,legacy,2107,1203,904,0,0,
20220608.csv,legacy,2113,1190,923,0,0,
20220609.csv,legacy,2115,1143,972,0,0,
20220610.csv,legacy,2035,1190,845,0,0,
20220613.csv,legacy,2053,1148,905,0,0,
20220614.csv,legacy,2119,1193,926,0,0,
20220615.csv,legacy,2119,1224,895,0,0,
20220616.csv,legacy,2139,1129,1010,0,0,
20220617.csv,legacy,2211,1278,933,0,0,
20220620.csv,legacy,2231,1297,934,0,0,
20220621.csv,legacy,2231,1282,949,0,0,
20220622.csv,legacy,2243,1299,944,0,0,
20220623.csv,legacy,2243,1218,1025,0,0,
20220624.csv,legacy,2159,1323,836,0,0,
20220627.csv,legacy,2167,1261,906,0,0,
20220628.csv,legacy,2179,1295,884,0,0,
20220629.csv,legacy,2179,1276,903,0,0,
20220630.csv,legacy,2179,1238,941,0,0,
20220701.csv,legacy,2050,1164,886,0,0,
20220704.csv,legacy,2052,1241,811,0,0,
20220705.csv,legacy,2054,1163,891,0,0,
20220706.csv,legacy,2054,1183,871,0,0,
20220707.csv,legacy,2072,1153,919,0,0,
20220708.csv,legacy,2058,1258,800,0,0,
20220711.csv,legacy,2066,1252,814,0,0,
20220712.csv,legacy,2066,1254,812,0,0,
20220713.csv,legacy,2013,1170,843,0,0,
20220714.csv,legacy,2013,1119,894,0,0,
20220715.csv,legacy,1985,1212,773,0,0,
20220718.csv,legacy,1985,1184,801,0,0,
20220719.csv,legacy,2005,1215,790,0,0,
20220720.csv,legacy,2015,1188,827,0,0,
20220721.csv,legacy,2061,1201,860,0,0,
20220722.csv,legacy,2073,1300,773,0,0,
20220725.csv,legacy,2105,1313,792,0,0,
20220726.csv,legacy,2105,1324,781,0,0,
20220727.csv,legacy,2105,1311,794,0,0,
20220728.csv,legacy,2105,1206,899,0,0,
20220729.csv,legacy,2237,1418,819,0,0,
20220801.csv,legacy,2309,1445,864,0,0,
20220802.csv,legacy,2381,1524,857,0,0,
20220803.csv,legacy,2381,1486,895,0,0,
20220804.csv,legacy,2399,1426,973,0,0,
20220805.csv,legacy,2435,1606,829,0,0,
20220808.csv,legacy,2435,1597,838,0,0,
20220810.csv,legacy,2498,1621,877,0,0,
20220811.csv,legacy,2498,1553,945,0,0,
20220812.csv,legacy,2546,1701,845,0,0,
20220816.csv,legacy,2560,1701,859,0,0,
20220817.csv,legacy,2602,1710,892,0,0,
20220818.csv,legacy,2630,1683,947,0,0,
20220819.csv,legacy,2622,1781,841,0,0,
20220822.csv,legacy,2622,1785,837,0,0,
20220823.csv,legacy,2622,1751,871,0,0,
20220824.csv,legacy,2622,1777,845,0,0,
20220825.csv,legacy,2622,1667,955,0,0,
20220826.csv,legacy,2614,1822,792,0,0,
20220829.csv,legacy,2614,1767,847,0,0,
20220830.csv,legacy,2614,1689,925,0,0,
20220901.csv,legacy,2614,1654,960,0,0,
20220902.csv,legacy,2614,1783,831,0,0,
20220905.csv,legacy,2614,1815,799,0,0,
20220906.csv,legacy,2614,1785,829,0,0,
20220907.csv,legacy,2614,1774,840,0,0,
20220908.csv,legacy,2614,1729,885,0,0,
20220909.csv,legacy,2604,1808,796,0,0,
20220912.csv,legacy,2604,1851,753,0,0,
20220913.csv,legacy,2604,1817,787,0,0,
20220914.csv,legacy,2616,1720,896,0,0,
20220915.csv,legacy,2616,1717,899,0,0,
20220916.csv,legacy,2598,1781,817,0,0,
20220919.csv,legacy,2598,1781,817,0,0,
20220920.csv,legacy,2598,1768,830,0,0,
20220921.csv,legacy,2598,1778,820,0,0,
20220922.csv,legacy,2598,1701,897,0,0,
20220923.csv,legacy,2591,1794,797,0,0,
20220926.csv,legacy,2591,1728,863,0,0,
20220927.csv,legacy,2591,1698,893,0,0,
20220928.csv,legacy,2591,1697,894,0,0,
20220929.csv,legacy,2591,1620,971,0,0,
20220930.csv,legacy,2498,1641,857,0,0,
20221003.csv,legacy,2508,1650,858,0,0,
20221004.csv,legacy,2508,1627,881,0,0,
20221006.csv,legacy,2514,1580,934,0,0,
20221007.csv,legacy,2490,1706,784,0,0,
20221010.csv,legacy,2490,1644,846,0,0,
20221011.csv,legacy,2490,1623,867,0,0,
20221012.csv,legacy,2490,1613,877,0,0,
20221013.csv,legacy,2490,1594,896,0,0,
20221014.csv,legacy,2472,1671,801,0,0,
20221017.csv,legacy,2472,1666,806,0,0,
20221018.csv,legacy,2472,1641,831,0,0,
20221019.csv,legacy,2476,1643,833,0,0,
20221020.csv,legacy,2476,1632,844,0,0,
20221021.csv,legacy,2472,1652,820,0,0,
20221024.csv,legacy,2474,1815,659,0,0,
20221025.csv,legacy,2480,1591,889,0,0,
20221027.csv,legacy,2480,1534,946,0,0,
20221028.csv,legacy,2480,1670,810,0,0,
20221031.csv,legacy,2482,1671,811,0,0,
20221101.csv,legacy,2489,1634,855,0,0,
20221102.csv,legacy,2495,1658,837,0,0,
20221103.csv,legacy,2495,1631,864,0,0,
20221104.csv,legacy,2519,1772,747,0,0,
20221107.csv,legacy,2519,1753,766,0,0,
20221109.csv,legacy,2521,1708,813,0,0,
20221110.csv,legacy,2521,1674,847,0,0,
20221111.csv,legacy,2435,1703,732,0,0,
20221114.csv,legacy,2453,1708,745,0,0,
20221115.csv,legacy,2453,1707,746,0,0,
20221116.csv,legacy,2457,1683,774,0,0,
20221117.csv,legacy,2457,1655,802,0,0,
20221118.csv,legacy,2375,1662,713,0,0,
20221121.csv,legacy,2377,1652,725,0,0,
20221122.csv,legacy,2383,1643,740,0,0,
20221123.csv,legacy,2383,1610,773,0,0,
20221124.csv,legacy,2383,1540,843,0,0,
20221125.csv,legacy,2305,1597,708,0,0,
20221128.csv,legacy,2327,1600,727,0,0,
20221129.csv,legacy,2343,1551,792,0,0,
20221130.csv,legacy,2359,1552,807,0,0,
20221201.csv,legacy,2407,1530,877,0,0,
20221202.csv,legacy,2317,1584,733,0,0,
20221205.csv,legacy,2321,1574,747,0,0,
20221206.csv,legacy,2321,1598,723,0,0,
20221207.csv,legacy,2323,1544,779,0,0,
20221208.csv,legacy,2327,1522,805,0,0,
20221209.csv,legacy,2221,1492,729,0,0,
20221212.csv,legacy,2227,1504,723,0,0,
20221213.csv,legacy,2227,1490,737,0,0,
20221214.csv,legacy,2227,1493,734,0,0,
20221215.csv,legacy,2229,1442,787,0,0,
20221216.csv,legacy,2013,1301,712,0,0,
20221219.csv,legacy,2031,1311,720,0,0,
20221220.csv,legacy,2031,1276,755,0,0,
20221221.csv,legacy,2031,1241,790,0,0,
20221222.csv,legacy,2037,1181,856,0,0,
20221223.csv,legacy,1815,1028,787,0,0,
20221226.csv,legacy,1881,1049,832,0,0,
20221227.csv,legacy,1881,1061,820,0,0,
20221228.csv,legacy,1881,1057,824,0,0,
20221229.csv,legacy,1881,993,888,0,0,
20221230.csv,legacy,1710,948,762,0,0,
20230102.csv,legacy,1714,975,739,0,0,
20230103.csv,legacy,1714,960,754,0,0,
20230104.csv,legacy,1716,914,802,0,0,
20230105.csv,legacy,1718,874,844,0,0,
20230106.csv,legacy,1478,766,712,0,0,
20230109.csv,legacy,1484,774,710,0,0,
20230110.csv,legacy,1484,772,712,0,0,
20230111.csv,legacy,1484,741,743,0,0,
20230112.csv,legacy,1484,728,756,0,0,
20230113.csv,legacy,1444,771,673,0,0,
20230116.csv,legacy,1448,742,706,0,0,
20230117.csv,legacy,1448,749,699,0,0,
20230118.csv,legacy,1452,720,732,0,0,
20230119.csv,legacy,1456,703,753,0,0,
20230120.csv,legacy,1416,759,657,0,0,
20230123.csv,legacy,1418,752,666,0,0,
20230124.csv,legacy,1418,727,691,0,0,
20230125.csv,legacy,1418,648,770,0,0,
20230127.csv,legacy,1304,614,690,0,0,
20230130.csv,legacy,1372,626,746,0,0,
20230131.csv,legacy,1372,620,752,0,0,
20230201.csv,legacy,1372,575,797,0,0,
20230202.csv,legacy,1372,571,801,0,0,
20230203.csv,legacy,1324,637,687,0,0,
20230206.csv,legacy,1334,663,671,0,0,
20230207.csv,legacy,1334,641,693,0,0,
20230208.csv,legacy,1334,637,697,0,0,
20230209.csv,legacy,1334,623,711,0,0,
20230210.csv,legacy,1294,674,620,0,0,
20230213.csv,legacy,1296,662,634,0,0,
20230214.csv,legacy,1300,646,654,0,0,
20230215.csv,legacy,1306,656,650,0,0,
20230216.csv,legacy,1312,631,681,0,0,
20230217.csv,legacy,1296,680,616,0,0,
20230220.csv,legacy,1300,654,646,0,0,
20230221.csv,legacy,1304,652,652,0,0,
20230222.csv,legacy,1304,598,706,0,0,
20230223.csv,legacy,1334,579,755,0,0,
20230224.csv,legacy,1294,613,681,0,0,
20230227.csv,legacy,1325,647,678,0,0,
20230228.csv,legacy,1339,611,728,0,0,
20230301.csv,legacy,1367,637,730,0,0,
20230302.csv,legacy,1367,628,739,0,0,
20230303.csv,legacy,1335,679,656,0,0,
20230306.csv,legacy,1351,666,685,0,0,
20230308.csv,legacy,1359,640,719,0,0,
20230309.csv,legacy,1363,637,726,0,0,
20230310.csv,legacy,1333,687,646,0,0,
20230313.csv,legacy,1341,634,707,0,0,
20230314.csv,legacy,1387,638,749,0,0,
20230315.csv,legacy,1415,618,797,0,0,
20230316.csv,legacy,1443,584,859,0,0,
20230317.csv,legacy,1399,672,727,0,0,
20230320.csv,legacy,1403,645,758,0,0,
20230321.csv,legacy,1403,652,751,0,0,
20230322.csv,legacy,1403,647,756,0,0,
20230323.csv,legacy,1405,617,788,0,0,
20230324.csv,legacy,1361,638,723,0,0,
20230327.csv,legacy,1369,630,739,0,0,
20230328.csv,legacy,1369,622,747,0,0,
20230329.csv,legacy,1369,577,792,0,0,
20230331.csv,legacy,1313,656,657,0,0,
20230403.csv,legacy,1341,650,691,0,0,
20230405.csv,legacy,1347,631,716,0,0,
20230406.csv,legacy,1365,613,752,0,0,
20230410.csv,legacy,1339,718,621,0,0,
20230411.csv,legacy,1339,686,653,0,0,
20230412.csv,legacy,1359,653,706,0,0,
20230413.csv,legacy,1381,653,728,0,0,
20230417.csv,legacy,1357,715,642,0,0,
20230418.csv,legacy,1363,726,637,0,0,
20230419.csv,legacy,1365,710,655,0,0,
20230420.csv,legacy,1367,693,674,0,0,
20230421.csv,legacy,1331,738,593,0,0,
20230424.csv,legacy,1331,708,623,0,0,
20230425.csv,legacy,1337,692,645,0,0,
20230426.csv,legacy,1337,673,664,0,0,
20230427.csv,legacy,1339,635,704,0,0,
20230428.csv,legacy,1309,668,641,0,0,
20230502.csv,legacy,1351,694,657,0,0,
20230503.csv,legacy,1379,688,691,0,0,
20230504.csv,legacy,1379,642,737,0,0,
20230505.csv,legacy,1355,715,640,0,0,
20230508.csv,legacy,1363,707,656,0,0,
20230509.csv,legacy,1363,699,664,0,0,
20230510.csv,legacy,1363,703,660,0,0,
20230511.csv,legacy,1377,687,690,0,0,
20230512.csv,legacy,1349,733,616,0,0,
20230515.csv,legacy,1349,663,686,0,0,
20230516.csv,legacy,1377,700,677,0,0,
20230517.csv,legacy,1377,700,677,0,0,
20230518.csv,legacy,1381,675,706,0,0,
20230519.csv,legacy,1351,712,639,0,0,
20230522.csv,legacy,1353,680,673,0,0,
20230523.csv,legacy,1357,666,691,0,0,
20230524.csv,legacy,1359,664,695,0,0,
20230525.csv,legacy,1359,608,751,0,0,
20230526.csv,legacy,1301,644,657,0,0,
20230529.csv,legacy,1333,630,703,0,0,
20230530.csv,legacy,1382,667,715,0,0,
20230531.csv,legacy,1396,656,740,0,0,
20230601.csv,legacy,1396,646,750,0,0,
20230602.csv,legacy,1354,709,645,0,0,
20230605.csv,legacy,1356,716,640,0,0,
20230606.csv,legacy,1358,703,655,0,0,
20230607.csv,legacy,1358,676,682,0,0,
20230608.csv,legacy,1388,665,723,0,0,
20230609.csv,legacy,1360,767,593,0,0,
20230612.csv,legacy,1364,760,604,0,0,
20230613.csv,legacy,1364,719,645,0,0,
20230614.csv,legacy,1366,716,650,0,0,
20230615.csv,legacy,1368,682,686,0,0,
20230616.csv,legacy,1344,729,615,0,0,
20230619.csv,legacy,1374,731,643,0,0,
20230620.csv,legacy,1374,723,651,0,0,
20230621.csv,legacy,1374,702,672,0,0,
20230622.csv,legacy,1374,646,728,0,0,
20230623.csv,legacy,1346,718,628,0,0,
20230626.csv,legacy,1352,692,660,0,0,
20230627.csv,legacy,1352,645,707,0,0,
20230628.csv,legacy,1354,597,757,0,0,
20230630.csv,legacy,1267,579,688,0,0,
20230703.csv,legacy,1337,565,772,0,0,
20230704.csv,legacy,1365,568,797,0,0,
20230705.csv,legacy,1393,559,834,0,0,
20230706.csv,legacy,1393,535,858,0,0,
20230707.csv,legacy,1379,624,755,0,0,
20230710.csv,legacy,1385,643,742,0,0,
20230711.csv,legacy,1385,648,737,0,0,
20230712.csv,legacy,1385,637,748,0,0,
20230713.csv,legacy,1385,579,806,0,0,
20230714.csv,legacy,1347,659,688,0,0,
20230717.csv,legacy,1387,677,710,0,0,
20230718.csv,legacy,1429,675,754,0,0,
20230719.csv,legacy,1443,650,793,0,0,
20230720.csv,legacy,1471,620,851,0,0,
20230721.csv,legacy,1459,695,764,0,0,
20230724.csv,legacy,1469,714,755,0,0,
20230725.csv,legacy,1473,685,788,0,0,
20230726.csv,legacy,1473,666,807,0,0,
20230727.csv,legacy,1473,602,871,0,0,
20230728.csv,legacy,1389,685,704,0,0,
20230731.csv,legacy,1389,675,714,0,0,
20230801.csv,legacy,1393,671,722,0,0,
20230802.csv,legacy,1393,604,789,0,0,
20230803.csv,legacy,1401,561,840,0,0,
20230804.csv,legacy,1359,670,689,0,0,
20230807.csv,legacy,1363,668,695,0,0,
20230808.csv,legacy,1367,675,692,0,0,
20230809.csv,legacy,1367,639,728,0,0,
20230810.csv,legacy,1369,610,759,0,0,
20230811.csv,legacy,1343,705,638,0,0,
20230814.csv,legacy,1347,634,713,0,0,
20230816.csv,legacy,1347,650,697,0,0,
20230817.csv,legacy,1347,608,739,0,0,
20230818.csv,legacy,1333,697,636,0,0,
20230821.csv,legacy,1343,695,648,0,0,
20230822.csv,legacy,1345,699,646,0,0,
20230823.csv,legacy,1345,671,674,0,0,
20230824.csv,legacy,1347,622,725,0,0,
20230825.csv,legacy,1319,675,644,0,0,
20230828.csv,legacy,1333,686,647,0,0,
20230829.csv,legacy,1333,688,645,0,0,
20230830.csv,legacy,1333,670,663,0,0,
20230831.csv,legacy,1333,602,731,0,0,
20230901.csv,legacy,1265,655,610,0,0,
20230904.csv,legacy,1275,670,605,0,0,
20230905.csv,legacy,1287,671,616,0,0,
20230906.csv,legacy,1287,649,638,0,0,
20230907.csv,legacy,1295,592,703,0,0,
20230908.csv,legacy,1303,677,626,0,0,
20230911.csv,legacy,1315,648,667,0,0,
20230912.csv,legacy,1363,669,694,0,0,
20230913.csv,legacy,1363,637,726,0,0,
20230914.csv,legacy,1377,621,756,0,0,
20230915.csv,legacy,1357,698,659,0,0,
20230918.csv,legacy,1385,711,674,0,0,
20230920.csv,legacy,1385,677,708,0,0,
20230921.csv,legacy,1393,627,766,0,0,
20230922.csv,legacy,1361,675,686,0,0,
20230925.csv,legacy,1373,664,709,0,0,
20230926.csv,legacy,1373,641,732,0,0,
20230927.csv,legacy,1373,591,782,0,0,
20230928.csv,legacy,1373,562,811,0,0,
20230929.csv,legacy,1336,624,712,0,0,
20231003.csv,legacy,1342,601,741,0,0,
20231004.csv,legacy,1342,522,820,0,0,
20231005.csv,legacy,1352,529,823,0,0,
20231006.csv,legacy,1314,610,704,0,0,
20231009.csv,legacy,1318,595,723,0,0,
20231010.csv,legacy,1320,594,726,0,0,
20231011.csv,legacy,1324,571,753,0,0,
20231012.csv,legacy,1334,530,804,0,0,
20231013.csv,legacy,1304,624,680,0,0,
20231016.csv,legacy,1306,628,678,0,0,
20231017.csv,legacy,1306,629,677,0,0,
20231018.csv,legacy,1306,596,710,0,0,
20231019.csv,legacy,1310,538,772,0,0,
20231020.csv,legacy,1282,618,664,0,0,
20231023.csv,legacy,1286,553,733,0,0,
20231025.csv,legacy,1326,522,804,0,0,
20231026.csv,legacy,1378,513,865,0,0,
20231027.csv,legacy,1392,642,750,0,0,
20231030.csv,legacy,1400,631,769,0,0,
20231031.csv,legacy,1404,642,762,0,0,
20231101.csv,legacy,1404,626,778,0,0,
20231102.csv,legacy,1404,572,832,0,0,
20231103.csv,legacy,1366,662,704,0,0,
20231106.csv,legacy,1374,644,730,0,0,
20231107.csv,legacy,1386,659,727,0,0,
20231108.csv,legacy,1386,661,725,0,0,
20231109.csv,legacy,1390,625,765,0,0,
20231110.csv,legacy,1352,686,666,0,0,
20231113.csv,legacy,1366,659,707,0,0,
20231115.csv,legacy,1366,591,775,0,0,
20231116.csv,legacy,1388,537,851,0,0,
20231117.csv,legacy,1358,671,687,0,0,
20231120.csv,legacy,1358,649,709,0,0,
20231121.csv,legacy,1360,642,718,0,0,
20231122.csv,legacy,1370,643,727,0,0,
20231123.csv,legacy,1370,596,774,0,0,
20231124.csv,legacy,1332,678,654,0,0,
20231128.csv,legacy,1332,593,739,0,0,
20231129.csv,legacy,1356,570,786,0,0,
20231130.csv,legacy,1404,571,833,0,0,
20231201.csv,legacy,1362,645,717,0,0,
20231204.csv,legacy,1390,592,798,0,0,
20231205.csv,legacy,1536,668,868,0,0,
20231206.csv,legacy,1578,677,901,0,0,
20231207.csv,legacy,1606,689,917,0,0,
20231208.csv,legacy,1534,734,800,0,0,
20231211.csv,legacy,1536,719,817,0,0,
20231212.csv,legacy,1550,715,835,0,0,
20231213.csv,legacy,1550,670,880,0,0,
20231214.csv,legacy,1550,615,935,0,0,
20231215.csv,legacy,1534,693,841,0,0,
20231218.csv,legacy,1604,724,880,0,0,
20231219.csv,legacy,1604,718,886,0,0,
20231220.csv,legacy,1604,666,938,0,0,
20231221.csv,legacy,1606,630,976,0,0,
20231222.csv,legacy,1536,719,817,0,0,
20231226.csv,legacy,1540,702,838,0,0,
20231227.csv,legacy,1544,657,887,0,0,
20231228.csv,legacy,1620,668,952,0,0,
20231229.csv,legacy,1500,698,802,0,0,
20240101.csv,legacy,1502,660,842,0,0,
20240102.csv,legacy,1502,650,852,0,0,
20240103.csv,legacy,1506,635,871,0,0,
20240104.csv,legacy,1510,587,923,0,0,
20240105.csv,legacy,1430,659,771,0,0,
20240108.csv,legacy,1488,676,812,0,0,
20240109.csv,legacy,1504,686,818,0,0,
20240110.csv,legacy,1504,646,858,0,0,
20240111.csv,legacy,1504,655,849,0,0,
20240112.csv,legacy,1482,716,766,0,0,
20240115.csv,legacy,1540,705,835,0,0,
20240116.csv,legacy,1596,727,869,0,0,
20240117.csv,legacy,1596,687,909,0,0,
20240118.csv,legacy,1600,644,956,0,0,
20240119.csv,legacy,1595,771,824,0,0,
20240123.csv,legacy,1601,679,922,0,0,
20240124.csv,legacy,1641,679,962,0,0,
20240125.csv,legacy,1641,671,970,0,0,
20240129.csv,legacy,1521,739,782,0,0,
20240130.csv,legacy,1543,759,784,0,0,
20240131.csv,legacy,1543,748,795,0,0,
20240201.csv,legacy,1543,676,867,0,0,
20240202.csv,legacy,1509,739,770,0,0,
20240205.csv,legacy,1523,709,814,0,0,
20240206.csv,legacy,1523,734,789,0,0,
20240207.csv,legacy,1535,725,810,0,0,
20240208.csv,legacy,1535,650,885,0,0,
20240209.csv,legacy,1501,780,721,0,0,
20240212.csv,legacy,1505,759,746,0,0,
20240213.csv,legacy,1513,760,753,0,0,
20240214.csv,legacy,1513,710,803,0,0,
20240215.csv,legacy,1515,670,845,0,0,
20240216.csv,legacy,1483,761,722,0,0,
20240219.csv,legacy,1507,758,749,0,0,
20240220.csv,legacy,1517,758,759,0,0,
20240221.csv,legacy,1545,756,789,0,0,
20240222.csv,legacy,1545,675,870,0,0,
20240223.csv,legacy,1507,798,709,0,0,
20240226.csv,legacy,1507,753,754,0,0,
20240227.csv,legacy,1511,775,736,0,0,
20240228.csv,legacy,1511,671,840,0,0,
20240229.csv,legacy,1517,682,835,0,0,
20240301.csv,legacy,1445,736,709,0,0,
20240304.csv,legacy,1507,764,743,0,0,
20240305.csv,legacy,1507,730,777,0,0,
20240306.csv,legacy,1507,693,814,0,0,
20240307.csv,legacy,1521,670,851,0,0,
20240311.csv,legacy,1499,778,721,0,0,
20240312.csv,legacy,1505,780,725,0,0,
20240313.csv,legacy,1505,673,832,0,0,
20240314.csv,legacy,1519,665,854,0,0,
20240315.csv,legacy,1483,771,712,0,0,
20240318.csv,legacy,1489,741,748,0,0,
20240319.csv,legacy,1489,709,780,0,0,
20240320.csv,legacy,1523,720,803,0,0,
20240321.csv,legacy,1523,678,845,0,0,
20240322.csv,legacy,1495,746,749,0,0,
20240326.csv,legacy,1499,733,766,0,0,
20240327.csv,legacy,1499,731,768,0,0,
20240328.csv,legacy,1499,649,850,0,0,
20240401.csv,legacy,1463,692,771,0,0,
20240402.csv,legacy,1475,658,817,0,0,
20240403.csv,legacy,1475,445,1030,0,0,
20240404.csv,legacy,1475,502,973,0,0,
20240405.csv,legacy,1475,752,723,0,0,
20240408.csv,legacy,1475,699,776,0,0,
20240409.csv,legacy,1517,683,834,0,0,
20240410.csv,legacy,1517,689,828,0,0,
20240412.csv,legacy,1507,752,755,0,0,
20240415.csv,legacy,1517,706,811,0,0,
20240416.csv,legacy,1541,692,849,0,0,
20240418.csv,legacy,1553,616,937,0,0,
20240419.csv,legacy,1533,724,809,0,0,
20240422.csv,legacy,1539,734,805,0,0,
20240423.csv,legacy,1547,720,827,0,0,
20240424.csv,legacy,1547,705,842,0,0,
20240425.csv,legacy,1549,515,1034,0,0,
20240426.csv,legacy,1499,743,756,0,0,
20240429.csv,legacy,1505,728,777,0,0,
20240430.csv,legacy,1513,696,817,0,0,
20240502.csv,legacy,1513,637,876,0,0,
20240503.csv,legacy,1483,707,776,0,0,
20240506.csv,legacy,1489,577,912,0,0,
20240507.csv,legacy,1491,629,862,0,0,
20240508.csv,legacy,1501,543,958,0,0,
20240509.csv,legacy,1501,485,1016,0,0,
20240510.csv,legacy,1505,665,840,0,0,
20240513.csv,legacy,1509,588,921,0,0,
20240514.csv,legacy,1511,615,896,0,0,
20240515.csv,legacy,1515,632,883,0,0,
20240516.csv,legacy,1515,569,946,0,0,
20240517.csv,legacy,1491,814,677,0,0,
20240521.csv,legacy,1499,807,692,0,0,
20240522.csv,legacy,1503,667,836,0,0,
20240523.csv,legacy,1507,643,864,0,0,
20240524.csv,legacy,1547,885,662,0,0,
20240527.csv,legacy,1547,847,700,0,0,
20240528.csv,legacy,1547,882,665,0,0,
20240529.csv,legacy,1549,820,729,0,0,
20240530.csv,legacy,1557,764,793,0,0,
20240531.csv,legacy,1519,793,726,0,0,
20240603.csv,legacy,1527,740,787,0,0,
20240604.csv,legacy,1663,774,889,0,0,
20240605.csv,legacy,1695,715,980,0,0,
20240606.csv,legacy,1695,704,991,0,0,
20240607.csv,legacy,1641,711,930,0,0,
20240610.csv,legacy,1673,596,1077,0,0,
20240611.csv,legacy,1673,611,1062,0,0,
20240612.csv,legacy,1673,610,1063,0,0,
20240613.csv,legacy,1673,642,1031,0,0,
20240614.csv,legacy,1641,735,906,0,0,
20240618.csv,legacy,1655,709,946,0,0,
20240619.csv,legacy,1705,699,1006,0,0,
20240620.csv,legacy,1705,725,980,0,0,
20240621.csv,legacy,1639,715,924,0,0,
20240624.csv,legacy,1641,712,929,0,0,
20240625.csv,legacy,1641,682,959,0,0,
20240626.csv,legacy,1683,745,938,0,0,
20240627.csv,legacy,1725,678,1047,0,0,
20240628.csv,legacy,1660,819,841,0,0,
20240701.csv,legacy,1662,812,850,0,0,
20240702.csv,legacy,1690,817,873,0,0,
20240703.csv,legacy,1690,778,912,0,0,
20240704.csv,legacy,1730,717,1013,0,0,
20240705.csv,legacy,1634,835,799,0,0,
20240708.csv,udiff,1634,851,783,0,0,
20240709.csv,udiff,1634,799,835,0,0,
20240710.csv,udiff,1676,738,938,0,0,
20240711.csv,udiff,1676,730,946,0,0,
20240712.csv,udiff,1610,811,799,0,0,
20240715.csv,udiff,1652,858,794,0,0,
20240716.csv,udiff,1680,836,844,0,0,
20240718.csv,udiff,1680,718,962,0,0,
20240719.csv,udiff,1680,843,837,0,0,
20240722.csv,udiff,1690,817,873,0,0,
20240723.csv,udiff,1692,671,1021,0,0,
20240724.csv,udiff,1692,645,1047,0,0,
20240725.csv,udiff,1696,641,1055,0,0,
20240726.csv,udiff,1580,724,856,0,0,
20240729.csv,udiff,1610,683,927,0,0,
20240730.csv,udiff,1610,754,856,0,0,
20240731.csv,udiff,1610,762,848,0,0,
20240801.csv,udiff,1638,704,934,0,0,
20240802.csv,udiff,1592,795,797,0,0,
20240805.csv,udiff,1606,726,880,0,0,
20240806.csv,udiff,1678,749,929,0,0,
20240807.csv,udiff,1688,776,912,0,0,
20240808.csv,udiff,1688,748,940,0,0,
20240809.csv,udiff,1648,851,797,0,0,
20240812.csv,udiff,1658,792,866,0,0,
20240813.csv,udiff,1658,778,880,0,0,
20240814.csv,udiff,1658,759,899,0,0,
20240816.csv,udiff,1618,816,802,0,0,
20240819.csv,udiff,1642,837,805,0,0,
20240820.csv,udiff,1642,821,821,0,0,
20240821.csv,udiff,1654,806,848,0,0,
20240822.csv,udiff,1658,736,922,0,0,
20240823.csv,udiff,1622,858,764,0,0,
20240826.csv,udiff,1622,792,830,0,0,
20240827.csv,udiff,1646,770,876,0,0,
20240828.csv,udiff,1646,749,897,0,0,
20240829.csv,udiff,1660,663,997,0,0,
20240830.csv,udiff,1558,784,774,0,0,
20240902.csv,udiff,1584,757,827,0,0,
20240903.csv,udiff,1598,765,833,0,0,
20240904.csv,udiff,1598,693,905,0,0,
20240905.csv,udiff,1598,709,889,0,0,
20240906.csv,udiff,1546,725,821,0,0,
20240909.csv,udiff,1570,741,829,0,0,
20240910.csv,udiff,1570,735,835,0,0,
20240911.csv,udiff,1570,702,868,0,0,
20240912.csv,udiff,1570,648,922,0,0,
20240913.csv,udiff,1552,787,765,0,0,
20240916.csv,udiff,1554,763,791,0,0,
20240917.csv,udiff,1554,742,812,0,0,
20240918.csv,udiff,1554,731,823,0,0,
20240919.csv,udiff,1554,643,911,0,0,
20240920.csv,udiff,1504,706,798,0,0,
20240923.csv,udiff,1638,777,861,0,0,
20240924.csv,udiff,1680,794,886,0,0,
20240925.csv,udiff,1680,756,924,0,0,
20240926.csv,udiff,1694,670,1024,0,0,
20240927.csv,udiff,1660,810,850,0,0,
20240930.csv,udiff,1660,773,887,0,0,
20241001.csv,udiff,1676,785,891,0,0,
20241003.csv,udiff,1676,653,1023,0,0,
20241004.csv,udiff,1652,704,948,0,0,
20241007.csv,udiff,1692,711,981,0,0,
20241008.csv,udiff,1728,762,966,0,0,
20241009.csv,udiff,1728,714,1014,0,0,
20241010.csv,udiff,1728,596,1132,0,0,
20241011.csv,udiff,1672,832,840,0,0,
20241014.csv,udiff,1674,823,851,0,0,
20241015.csv,udiff,1680,789,891,0,0,
20241016.csv,udiff,1680,774,906,0,0,
20241017.csv,udiff,1680,692,988,0,0,
20241018.csv,udiff,1638,763,875,0,0,
20241021.csv,udiff,1642,786,856,0,0,
20241022.csv,udiff,1642,756,886,0,0,
20241023.csv,udiff,1716,765,951,0,0,
20241024.csv,udiff,1716,757,959,0,0,
